기준_년분기_코드,자치구_코드,자치구_코드_명,서비스_업종_코드,서비스_업종_코드_명,전체_점포_수,일반_점포_수,프랜차이즈_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수
20214,11110,종로구,CS300024,운동/경기용품,90,90,0,1.1,1,2.2,2
20214,11110,종로구,CS300023,미용재료,76,76,0,0,0,1.3,1
20214,11110,종로구,CS300022,화장품,347,314,33,2.3,8,2.6,9
20214,11110,종로구,CS300021,문구,292,264,28,0.7,2,1.4,4
20214,11110,종로구,CS300020,서적,218,218,0,1.8,4,0.5,1
20214,11110,종로구,CS300019,의료기기,129,129,0,0.8,1,0,0
20214,11110,종로구,CS300018,의약품,255,241,14,2.4,6,2,5
20214,11110,종로구,CS300017,시계및귀금속,2649,2639,10,1.6,42,1.1,29
20214,11110,종로구,CS300016,안경,72,58,14,0,0,2.8,2
20214,11110,종로구,CS300015,가방,115,113,2,2.6,3,3.5,4
20214,11110,종로구,CS300014,신발,814,813,1,1.7,14,1.4,11
20214,11110,종로구,CS300013,유아의류,24,22,2,0,0,4.2,1
20214,11110,종로구,CS300012,한복점,121,121,0,0,0,0.8,1
20214,11110,종로구,CS300011,일반의류,1501,1494,7,2.1,31,2.2,33
20214,11110,종로구,CS300010,반찬가게,222,214,8,3.6,8,0.5,1
20214,11110,종로구,CS300009,청과상,113,112,1,3.5,4,3.5,4
20214,11110,종로구,CS300008,수산물판매,56,55,1,3.6,2,1.8,1
20214,11110,종로구,CS300007,육류판매,96,96,0,3.1,3,2.1,2
20214,11110,종로구,CS300006,미곡판매,71,71,0,1.4,1,2.8,2
20214,11110,종로구,CS300005,주류도매,28,28,0,0,0,0,0
20214,11110,종로구,CS300004,핸드폰,175,175,0,0.6,1,2.3,4
20214,11110,종로구,CS300003,컴퓨터및주변장치판매,116,116,0,2.6,3,0.9,1
20214,11110,종로구,CS300002,편의점,319,64,255,3.8,12,2.8,9
20214,11110,종로구,CS300001,슈퍼마켓,450,364,86,1.6,7,1.1,5
20214,11110,종로구,CS200047,가정용품임대,13,13,0,7.7,1,0,0
20214,11110,종로구,CS200046,의류임대,77,77,0,2.6,2,1.3,1
20214,11110,종로구,CS200045,비디오/서적임대,6,5,1,16.7,1,0,0
20214,11110,종로구,CS200044,여행사,1142,1140,2,1,11,0.3,3
20214,11110,종로구,CS200043,건축물청소,87,87,0,2.3,2,0,0
20214,11110,종로구,CS200042,통번역서비스,123,123,0,4.1,5,0.8,1
20214,11110,종로구,CS200041,사진관,193,193,0,4.7,9,1,2
20214,11110,종로구,CS200040,녹음실,15,15,0,6.7,1,0,0
20214,11110,종로구,CS200039,DVD방,5,5,0,0,0,0,0
20214,11110,종로구,CS200038,독서실,39,34,5,2.6,1,2.6,1
20214,11110,종로구,CS200037,노래방,116,116,0,1.7,2,3.4,4
20214,11110,종로구,CS200036,고시원,11,11,0,0,0,0,0
20214,11110,종로구,CS200035,게스트하우스,200,196,4,4.5,9,3,6
20214,11110,종로구,CS200034,여관,229,228,1,1.3,3,3.9,9
20214,11110,종로구,CS200033,부동산중개업,959,959,0,3.5,34,1.6,15
20214,11110,종로구,CS200032,가전제품수리,70,70,0,2.9,2,0,0
20214,11110,종로구,CS200031,세탁소,106,89,17,0.9,1,1.9,2
20214,11110,종로구,CS200030,피부관리실,105,100,5,2.9,3,1.9,2
20214,11110,종로구,CS200029,네일숍,65,64,1,3.1,2,1.5,1
20214,11110,종로구,CS200028,미용실,297,278,19,2,6,1.3,4
20214,11110,종로구,CS200027,모터사이클수리,20,20,0,0,0,0,0
20214,11110,종로구,CS200026,자동차미용,9,9,0,0,0,11.1,1
20214,11110,종로구,CS200025,자동차수리,41,32,9,2.4,1,4.9,2
20214,11110,종로구,CS200024,스포츠클럽,67,65,2,0,0,4.5,3
20214,11110,종로구,CS200023,통신기기수리,17,17,0,0,0,5.9,1
20214,11110,종로구,CS200022,복권방,28,28,0,10.7,3,3.6,1
20214,11110,종로구,CS200021,기타오락장,41,37,4,0,0,2.4,1
20214,11110,종로구,CS200020,전자게임장,11,10,1,0,0,0,0
20214,11110,종로구,CS200019,PC방,38,34,4,0,0,2.6,1
20214,11110,종로구,CS200018,볼링장,11,11,0,0,0,0,0
20214,11110,종로구,CS200017,골프연습장,22,21,1,4.5,1,0,0
20214,11110,종로구,CS200016,당구장,115,114,1,0,0,2.6,3
20214,11110,종로구,CS200015,세무사사무소,234,234,0,1.3,3,1.3,3
20214,11110,종로구,CS200014,회계사사무소,35,35,0,0,0,5.7,2
20214,11110,종로구,CS200013,기타법무서비스,100,100,0,2,2,3,3
20214,11110,종로구,CS200012,법무사사무소,43,43,0,0,0,4.7,2
20214,11110,종로구,CS200011,변리사사무소,18,18,0,0,0,0,0
20214,11110,종로구,CS200010,변호사사무소,129,129,0,1.6,2,1.6,2
20214,11110,종로구,CS200009,동물병원,10,10,0,0,0,0,0
20214,11110,종로구,CS200008,한의원,133,133,0,0,0,2.3,3
20214,11110,종로구,CS200007,치과의원,156,156,0,0,0,1.9,3
20214,11110,종로구,CS200006,일반의원,211,211,0,1.9,4,0.5,1
20214,11110,종로구,CS200005,스포츠 강습,154,146,8,6.5,10,1.9,3
20214,11110,종로구,CS200004,컴퓨터학원,28,28,0,0,0,0,0
20214,11110,종로구,CS200003,예술학원,159,152,7,2.5,4,0.6,1
20214,11110,종로구,CS200002,외국어학원,78,77,1,6.4,5,0,0
20214,11110,종로구,CS200001,일반교습학원,258,246,12,4.3,11,1.9,5
20214,11110,종로구,CS100010,커피-음료,1460,1180,280,4.8,70,3.1,45
20214,11110,종로구,CS100009,호프-간이주점,790,719,71,4.1,32,3.3,26
20214,11110,종로구,CS100008,분식전문점,480,393,87,3.8,18,4.2,20
20214,11110,종로구,CS100007,치킨전문점,171,73,98,2.3,4,2.9,5
20214,11110,종로구,CS100006,패스트푸드점,222,123,99,5.4,12,6.8,15
20214,11110,종로구,CS100005,제과점,259,204,55,4.2,11,4.2,11
20214,11110,종로구,CS100004,양식음식점,493,460,33,4.9,24,2.8,14
20214,11110,종로구,CS100003,일식음식점,278,231,47,4.3,12,1.4,4
20214,11110,종로구,CS100002,중식음식점,219,194,25,3.7,8,4.1,9
20214,11110,종로구,CS100001,한식음식점,2604,2349,255,3.1,81,2.7,71
20213,11740,강동구,CS300043,전자상거래업,758,758,0,5.5,42,3.8,29
20213,11740,강동구,CS300042,주유소,42,42,0,0,0,4.8,2
20213,11740,강동구,CS300041,예술품,21,21,0,4.8,1,0,0
20213,11740,강동구,CS300040,재생용품 판매점,50,50,0,2,1,2,1
20213,11740,강동구,CS300039,모터사이클및부품,17,17,0,5.9,1,0,0
20213,11740,강동구,CS300038,자동차부품,110,109,1,1.8,2,3.6,4
20213,11740,강동구,CS300037,중고차판매,7,7,0,0,0,14.3,1
20213,11740,강동구,CS300036,조명용품,212,212,0,1.4,3,1.9,4
20213,11740,강동구,CS300035,인테리어,197,197,0,1,2,2,4
20213,11740,강동구,CS300034,악기,11,11,0,0,0,0,0
20213,11740,강동구,CS300033,철물점,116,116,0,3.4,4,0,0
20213,11740,강동구,CS300032,가전제품,107,107,0,0,0,0,0
20213,11740,강동구,CS300031,가구,142,142,0,1.4,2,2.1,3
20213,11740,강동구,CS300030,중고가구,5,5,0,0,0,0,0
20213,11740,강동구,CS300029,애완동물,83,81,2,2.4,2,1.2,1
20213,11740,강동구,CS300028,화초,254,252,2,2.8,7,1.2,3
20213,11740,강동구,CS300027,섬유제품,106,106,0,0.9,1,0.9,1
20213,11740,강동구,CS300026,완구,40,40,0,0,0,2.5,1
20213,11740,강동구,CS300025,자전거 및 기타운송장비,70,70,0,1.4,1,1.4,1
20213,11740,강동구,CS300024,운동/경기용품,153,153,0,2.6,4,3.3,5
20213,11740,강동구,CS300023,미용재료,50,50,0,0,0,2,1
20213,11740,강동구,CS300022,화장품,496,461,35,4.2,21,3.4,17
20213,11740,강동구,CS300021,문구,124,113,11,5.6,7,1.6,2
20213,11740,강동구,CS300020,서적,145,138,7,2.8,4,2.1,3
20213,11740,강동구,CS300019,의료기기,218,216,2,1.8,4,0.5,1
20213,11740,강동구,CS300018,의약품,371,338,33,3.5,13,2.7,10
20213,11740,강동구,CS300017,시계및귀금속,135,132,3,2.2,3,0.7,1
20213,11740,강동구,CS300016,안경,113,82,31,1.8,2,1.8,2
20213,11740,강동구,CS300015,가방,112,109,3,1.8,2,0.9,1
20213,11740,강동구,CS300014,신발,149,143,6,0.7,1,2,3
20213,11740,강동구,CS300013,유아의류,90,89,1,1.1,1,3.3,3
20213,11740,강동구,CS300012,한복점,11,11,0,0,0,0,0
20213,11740,강동구,CS300011,일반의류,1370,1367,3,2.8,39,2.7,37
20213,11740,강동구,CS300010,반찬가게,371,358,13,5.7,21,1.9,7
20213,11740,강동구,CS300009,청과상,313,313,0,2.9,9,2.9,9
20213,11740,강동구,CS300008,수산물판매,188,185,3,2.7,5,2.7,5
20213,11740,강동구,CS300007,육류판매,295,294,1,2.7,8,3.7,11
20213,11740,강동구,CS300006,미곡판매,153,153,0,1.3,2,3.3,5
20213,11740,강동구,CS300005,주류도매,37,37,0,0,0,2.7,1
20213,11740,강동구,CS300004,핸드폰,348,340,8,2.6,9,3.2,11
20213,11740,강동구,CS300003,컴퓨터및주변장치판매,165,165,0,1.2,2,0.6,1
20213,11740,강동구,CS300002,편의점,355,94,261,4.2,15,2.8,10
20213,11740,강동구,CS300001,슈퍼마켓,488,364,124,3.1,15,3.3,16
20213,11740,강동구,CS200047,가정용품임대,58,58,0,5.2,3,0,0
20213,11740,강동구,CS200046,의류임대,19,19,0,0,0,0,0
20213,11740,강동구,CS200045,비디오/서적임대,8,7,1,0,0,0,0
20213,11740,강동구,CS200044,여행사,93,93,0,3.2,3,3.2,3
20213,11740,강동구,CS200043,건축물청소,233,225,8,2.6,6,0.4,1
20213,11740,강동구,CS200042,통번역서비스,53,53,0,1.9,1,1.9,1
20213,11740,강동구,CS200041,사진관,149,148,1,3.4,5,1.3,2
20213,11740,강동구,CS200040,녹음실,20,20,0,0,0,10,2
20213,11740,강동구,CS200039,DVD방,1,1,0,0,0,0,0
20213,11740,강동구,CS200038,독서실,131,95,36,4.6,6,4.6,6
20213,11740,강동구,CS200037,노래방,265,258,7,2.6,7,1.1,3
20213,11740,강동구,CS200036,고시원,5,5,0,20,1,0,0
20213,11740,강동구,CS200035,게스트하우스,5,5,0,0,0,0,0
20213,11740,강동구,CS200034,여관,114,114,0,0.9,1,1.8,2
20213,11740,강동구,CS200033,부동산중개업,1774,1771,3,2.4,43,2.3,40
20213,11740,강동구,CS200032,가전제품수리,149,149,0,2,3,1.3,2
20213,11740,강동구,CS200031,세탁소,270,199,71,0.7,2,0.4,1
20213,11740,강동구,CS200030,피부관리실,260,254,6,3.1,8,1.9,5
20213,11740,강동구,CS200029,네일숍,217,215,2,0.9,2,1.8,4
20213,11740,강동구,CS200028,미용실,1030,937,93,2,21,1.3,13
20213,11740,강동구,CS200027,모터사이클수리,25,25,0,4,1,0,0
20213,11740,강동구,CS200026,자동차미용,54,47,7,0,0,1.9,1
20213,11740,강동구,CS200025,자동차수리,245,219,26,0.8,2,0,0
20213,11740,강동구,CS200024,스포츠클럽,146,131,15,4.1,6,0.7,1
20213,11740,강동구,CS200023,통신기기수리,25,25,0,0,0,4,1
20213,11740,강동구,CS200022,복권방,47,47,0,8.5,4,0,0
20213,11740,강동구,CS200021,기타오락장,51,50,1,2,1,5.9,3
20213,11740,강동구,CS200020,전자게임장,16,16,0,12.5,2,6.3,1
20213,11740,강동구,CS200019,PC방,85,76,9,2.4,2,3.5,3
20213,11740,강동구,CS200018,볼링장,4,4,0,0,0,0,0
20213,11740,강동구,CS200017,골프연습장,79,78,1,3.8,3,0,0
20213,11740,강동구,CS200016,당구장,163,160,3,1.2,2,2.5,4
20213,11740,강동구,CS200015,세무사사무소,123,123,0,2.4,3,0,0
20213,11740,강동구,CS200014,회계사사무소,10,10,0,0,0,0,0
20213,11740,강동구,CS200013,기타법무서비스,41,41,0,2.4,1,0,0
20213,11740,강동구,CS200012,법무사사무소,46,46,0,0,0,0,0
20213,11740,강동구,CS200011,변리사사무소,4,4,0,0,0,0,0
20213,11740,강동구,CS200010,변호사사무소,13,13,0,0,0,0,0
20213,11740,강동구,CS200009,동물병원,52,52,0,0,0,0,0
20213,11740,강동구,CS200008,한의원,202,202,0,2.5,5,2.5,5
20213,11740,강동구,CS200007,치과의원,244,244,0,0.4,1,0,0
20213,11740,강동구,CS200006,일반의원,428,428,0,2.8,12,0.5,2
20213,11740,강동구,CS200005,스포츠 강습,326,305,21,4.9,16,3.1,10
20213,11740,강동구,CS200004,컴퓨터학원,12,12,0,0,0,0,0
20213,11740,강동구,CS200003,예술학원,450,423,27,4.4,20,1.1,5
20213,11740,강동구,CS200002,외국어학원,73,72,1,5.5,4,0,0
20213,11740,강동구,CS200001,일반교습학원,1187,1064,123,3.7,44,2,24
20213,11740,강동구,CS100010,커피-음료,844,670,174,5.7,48,2.8,24
20213,11740,강동구,CS100009,호프-간이주점,708,626,82,2.7,19,3,21
20213,11740,강동구,CS100008,분식전문점,497,331,166,4.2,21,4.6,23
20213,11740,강동구,CS100007,치킨전문점,315,121,194,3.8,12,5.1,16
20213,11740,강동구,CS100006,패스트푸드점,250,106,144,4.8,12,2.8,7
20213,11740,강동구,CS100005,제과점,302,204,98,6,18,1.7,5
20213,11740,강동구,CS100004,양식음식점,191,151,40,4.2,8,3.7,7
20213,11740,강동구,CS100003,일식음식점,223,194,29,5.8,13,4,9
20213,11740,강동구,CS100002,중식음식점,178,155,23,2.2,4,6.2,11
20213,11740,강동구,CS100001,한식음식점,2226,1951,275,3.2,71,3.3,73
20213,11710,송파구,CS300043,전자상거래업,1411,1409,2,2.9,41,2.4,34
20213,11710,송파구,CS300042,주유소,67,67,0,0,0,1.5,1
20213,11710,송파구,CS300041,예술품,62,62,0,4.8,3,3.2,2
20213,11710,송파구,CS300040,재생용품 판매점,56,56,0,1.8,1,0,0
20213,11710,송파구,CS300039,모터사이클및부품,33,33,0,3,1,6.1,2
20213,11710,송파구,CS300038,자동차부품,244,244,0,0.4,1,1.2,3
20213,11710,송파구,CS300037,중고차판매,14,14,0,0,0,0,0
20213,11710,송파구,CS300036,조명용품,616,616,0,0.6,4,1.1,7
20213,11710,송파구,CS300035,인테리어,267,266,1,0.4,1,3,8
20213,11710,송파구,CS300034,악기,33,33,0,3,1,0,0
20213,11710,송파구,CS300033,철물점,132,132,0,0,0,0,0
20213,11710,송파구,CS300032,가전제품,160,160,0,0,0,1.9,3
20213,11710,송파구,CS300031,가구,273,273,0,1.5,4,2.6,7
20213,11710,송파구,CS300030,중고가구,4,4,0,0,0,0,0
20213,11710,송파구,CS300029,애완동물,149,139,10,4,6,2,3
20213,11710,송파구,CS300028,화초,381,378,3,3.4,13,2.4,9
20213,11710,송파구,CS300027,섬유제품,166,165,1,1.2,2,1.8,3
20213,11710,송파구,CS300026,완구,45,45,0,4.4,2,2.2,1
20213,11710,송파구,CS300025,자전거 및 기타운송장비,74,74,0,2.7,2,2.7,2
20213,11710,송파구,CS300024,운동/경기용품,322,322,0,1.6,5,1.2,4
20213,11710,송파구,CS300023,미용재료,70,70,0,0,0,2.9,2
20213,11710,송파구,CS300022,화장품,1076,1007,69,3.1,33,2,22
20213,11710,송파구,CS300021,문구,287,250,37,0.3,1,1,3
20213,11710,송파구,CS300020,서적,203,198,5,1,2,2,4
20213,11710,송파구,CS300019,의료기기,331,330,1,1.2,4,1.2,4
20213,11710,송파구,CS300018,의약품,690,652,38,1.9,13,1.6,11
20213,11710,송파구,CS300017,시계및귀금속,220,209,11,2.7,6,0.9,2
20213,11710,송파구,CS300016,안경,173,125,48,0.6,1,0.6,1
20213,11710,송파구,CS300015,가방,183,182,1,1.6,3,2.2,4
20213,11710,송파구,CS300014,신발,312,306,6,1,3,3.5,11
20213,11710,송파구,CS300013,유아의류,116,99,17,2.6,3,0.9,1
20213,11710,송파구,CS300012,한복점,11,11,0,0,0,0,0
20213,11710,송파구,CS300011,일반의류,2744,2737,7,2.2,61,2.7,75
20213,11710,송파구,CS300010,반찬가게,913,891,22,2.3,21,2.1,19
20213,11710,송파구,CS300009,청과상,2581,2575,6,1.3,34,1.2,30
20213,11710,송파구,CS300008,수산물판매,1298,1294,4,0.9,12,1.4,18
20213,11710,송파구,CS300007,육류판매,556,548,8,2,11,2,11
20213,11710,송파구,CS300006,미곡판매,212,212,0,0.5,1,1.4,3
20213,11710,송파구,CS300005,주류도매,65,65,0,0,0,0,0
20213,11710,송파구,CS300004,핸드폰,431,423,8,2.1,9,3.9,17
20213,11710,송파구,CS300003,컴퓨터및주변장치판매,488,488,0,1.4,7,0.8,4
20213,11710,송파구,CS300002,편의점,575,170,405,5.7,33,3.7,21
20213,11710,송파구,CS300001,슈퍼마켓,681,463,218,1.2,8,2.3,16
20213,11710,송파구,CS200047,가정용품임대,80,80,0,3.8,3,2.5,2
20213,11710,송파구,CS200046,의류임대,11,11,0,0,0,18.2,2
20213,11710,송파구,CS200045,비디오/서적임대,23,20,3,4.3,1,0,0
20213,11710,송파구,CS200044,여행사,236,236,0,0,0,0.8,2
20213,11710,송파구,CS200043,건축물청소,293,291,2,2,6,2.4,7
20213,11710,송파구,CS200042,통번역서비스,178,178,0,3.4,6,2.8,5
20213,11710,송파구,CS200041,사진관,260,258,2,4.6,12,0.8,2
20213,11710,송파구,CS200040,녹음실,63,63,0,0,0,3.2,2
20213,11710,송파구,CS200039,DVD방,2,2,0,0,0,0,0
20213,11710,송파구,CS200038,독서실,247,182,65,4.9,12,2.8,7
20213,11710,송파구,CS200037,노래방,505,493,12,2.2,11,3.6,18
20213,11710,송파구,CS200036,고시원,1,1,0,0,0,100,1
20213,11710,송파구,CS200035,게스트하우스,22,21,1,0,0,0,0
20213,11710,송파구,CS200034,여관,103,100,3,2.9,3,2.9,3
20213,11710,송파구,CS200033,부동산중개업,2969,2967,2,2,58,1.6,47
20213,11710,송파구,CS200032,가전제품수리,141,140,1,0,0,0.7,1
20213,11710,송파구,CS200031,세탁소,418,335,83,1.4,6,2.2,9
20213,11710,송파구,CS200030,피부관리실,495,472,23,6.3,31,2.2,11
20213,11710,송파구,CS200029,네일숍,331,323,8,2.1,7,1.2,4
20213,11710,송파구,CS200028,미용실,1309,1193,116,3.4,44,2,26
20213,11710,송파구,CS200027,모터사이클수리,17,16,1,5.9,1,5.9,1
20213,11710,송파구,CS200026,자동차미용,108,102,6,6.5,7,3.7,4
20213,11710,송파구,CS200025,자동차수리,328,292,36,0.3,1,1.8,6
20213,11710,송파구,CS200024,스포츠클럽,288,264,24,3.8,11,1.7,5
20213,11710,송파구,CS200023,통신기기수리,37,37,0,0,0,0,0
20213,11710,송파구,CS200022,복권방,52,52,0,1.9,1,0,0
20213,11710,송파구,CS200021,기타오락장,84,72,12,2.4,2,6,5
20213,11710,송파구,CS200020,전자게임장,11,11,0,0,0,0,0
20213,11710,송파구,CS200019,PC방,114,100,14,1.8,2,6.1,7
20213,11710,송파구,CS200018,볼링장,9,9,0,0,0,0,0
20213,11710,송파구,CS200017,골프연습장,165,157,8,3,5,3,5
20213,11710,송파구,CS200016,당구장,249,241,8,2.4,6,2,5
20213,11710,송파구,CS200015,세무사사무소,647,647,0,1.7,11,0.5,3
20213,11710,송파구,CS200014,회계사사무소,66,66,0,4.5,3,1.5,1
20213,11710,송파구,CS200013,기타법무서비스,139,139,0,2.2,3,2.2,3
20213,11710,송파구,CS200012,법무사사무소,128,128,0,1.6,2,1.6,2
20213,11710,송파구,CS200011,변리사사무소,71,71,0,0,0,1.4,1
20213,11710,송파구,CS200010,변호사사무소,220,220,0,1.4,3,1.8,4
20213,11710,송파구,CS200009,동물병원,68,68,0,2.9,2,1.5,1
20213,11710,송파구,CS200008,한의원,262,262,0,1.1,3,1.5,4
20213,11710,송파구,CS200007,치과의원,341,341,0,0,0,0.9,3
20213,11710,송파구,CS200006,일반의원,633,633,0,1.3,8,1.1,7
20213,11710,송파구,CS200005,스포츠 강습,600,581,19,4.8,29,2,12
20213,11710,송파구,CS200004,컴퓨터학원,26,25,1,3.8,1,3.8,1
20213,11710,송파구,CS200003,예술학원,735,705,30,3,22,1.1,8
20213,11710,송파구,CS200002,외국어학원,152,144,8,3.3,5,1.3,2
20213,11710,송파구,CS200001,일반교습학원,1572,1401,171,2.9,45,1.9,30
20213,11710,송파구,CS100010,커피-음료,1508,1132,376,5.4,81,4.2,63
20213,11710,송파구,CS100009,호프-간이주점,902,763,139,3.1,28,5.1,46
20213,11710,송파구,CS100008,분식전문점,774,526,248,4.7,36,4.3,33
20213,11710,송파구,CS100007,치킨전문점,414,152,262,3.4,14,4.1,17
20213,11710,송파구,CS100006,패스트푸드점,441,211,230,7.7,34,2.7,12
20213,11710,송파구,CS100005,제과점,439,313,126,4.8,21,3,13
20213,11710,송파구,CS100004,양식음식점,454,386,68,4.8,22,3.5,16
20213,11710,송파구,CS100003,일식음식점,470,392,78,4.5,21,3.6,17
20213,11710,송파구,CS100002,중식음식점,299,252,47,7,21,4.7,14
20213,11710,송파구,CS100001,한식음식점,3406,2907,499,3.4,116,3.8,128
20213,11680,강남구,CS300043,전자상거래업,1652,1650,2,3.9,64,3,50
20213,11680,강남구,CS300042,주유소,75,75,0,2.7,2,1.3,1
